0.0000	0.2000
-0.0083	0.2793
-0.0085	0.2143
-0.0091	0.1251
-0.0095	0.0755
-0.0101	-0.0258
-0.0106	-0.0555
-0.0113	-0.1612
-0.0114	-0.1789
-0.0123	-0.2857
-0.0126	-0.3154
-0.0121	-0.3430
-0.0121	-0.3242
-0.0126	-0.3980
-0.0135	-0.3870
-0.0134	-0.4134
-0.0143	-0.3815
-0.0145	-0.4476
-0.0143	-0.3991
-0.0145	-0.4476
-0.0144	-0.4278
-0.0148	-0.3881
-0.0147	-0.4080
-0.0149	-0.4586
-0.0141	-0.2846
-0.0146	-0.3452
-0.0148	-0.3727
-0.0146	-0.3661
-0.0149	-0.3672
-0.0145	-0.2846
-0.0147	-0.3628
-0.0146	-0.3474
-0.0148	-0.3286
-0.0147	-0.3727
-0.0148	-0.2912
-0.0152	-0.2394
-0.0148	-0.0665
-0.0158	0.0601
-0.0156	0.1835
-0.0145	0.4390
-0.0140	0.4853
-0.0140	0.4423
-0.0143	0.4280
-0.0141	0.4313
-0.0143	0.4302
-0.0099	1.0414
-0.0096	1.0304
-0.0051	1.4941
-0.0017	1.8234
0.0032	2.2861
0.0100	2.8841
0.0309	4.1549
0.0394	4.5337
0.0532	5.1220
0.0640	5.4127
0.0753	6.0514
0.0930	6.5426
0.1926	9.9548
0.1944	9.1882
0.1936	9.1882
0.1949	9.3424
0.1962	9.4746
0.1976	9.5627
0.2007	9.8579
0.2032	9.7830
0.2054	9.9856
0.2079	10.1530
0.2132	10.3601
0.2375	11.1660
0.1928	7.3047
0.1448	4.7410
0.0944	2.3949
0.0445	0.2573
0.0005	-1.7615
-0.0031	-2.1184
-0.0077	-2.4929
-0.0118	-2.7836
-0.0173	-3.1559
-0.0217	-3.3991
-0.0291	-3.8476
-0.0371	-4.2815
-0.0765	-6.0613
-0.0886	-6.6559
-0.0985	-7.0920
-0.1106	-7.5833
-0.1263	-8.0942
-0.1505	-9.0459
-0.2227	-11.4470
-0.2228	-11.4340
-0.2227	-11.4781
-0.2228	-11.4781
-0.2240	-11.4291
-0.2242	-11.4250
-0.2225	-11.0640
-0.2228	-11.0860
-0.2223	-10.9671
-0.2225	-10.9581
-0.2223	-10.9970
-0.2213	-10.8740
-0.2199	-10.7160
-0.2185	-10.4999
-0.2170	-10.3680
-0.2152	-10.2050
-0.2134	-10.0811
-0.2130	-10.0791
-0.2142	-10.3100
-0.2157	-10.5220
-0.2159	-10.5040
-0.1740	-7.2838
-0.1309	-4.8476
-0.0878	-2.7968
-0.0468	-0.9091
-0.0052	0.7474
0.0579	3.0844
0.1195	5.3819
0.1788	8.0823
0.2366	10.4300
0.3050	11.8800
0.3792	12.4661
0.4091	12.6019
0.4440	12.8400
0.4752	12.8179
0.5059	12.9110
0.5413	13.0209
0.5741	13.0470
0.6061	13.0911
0.6414	13.0870
0.6755	13.0690
0.7087	12.9719
0.7104	12.8011
0.7108	12.7480
0.7104	12.7521
0.7108	12.7611
0.7104	12.7570
0.6531	8.6594
0.5899	5.9260
0.5222	3.6329
0.4531	1.7033
0.3850	-0.1073
0.3191	-1.6294
0.2459	-3.0194
0.1713	-4.1129
0.0973	-5.1987
0.0229	-6.0811
-0.0520	-7.3872
-0.1195	-9.0151
-0.1849	-10.5480
-0.2509	-12.1869
-0.3181	-13.0679
-0.3909	-13.5171
-0.4254	-13.7021
-0.4570	-13.8390
-0.4881	-13.9449
-0.5160	-14.0110
-0.5467	-14.1430
-0.5804	-14.2531
-0.6141	-14.2569
-0.6452	-14.2050
-0.6785	-14.4071
-0.7159	-14.3941
-0.6378	-10.0240
-0.5704	-7.1802
-0.5039	-4.8388
-0.4374	-2.9048
-0.3726	-1.2252
-0.3076	0.0667
-0.2365	1.0635
-0.1658	1.8190
-0.0929	2.6143
-0.0172	3.3389
0.0555	4.2498
0.1303	4.9591
0.2022	5.8268
0.2747	6.9084
0.3472	7.9612
0.4178	9.0164
0.4922	9.9635
0.5662	10.9590
0.6431	11.7260
0.7224	12.1790
0.6622	8.3247
0.5974	5.6704
0.5276	3.4027
0.4581	1.5437
0.3887	-0.0214
0.3211	-1.3320
0.2471	-2.5059
0.1711	-3.5050
0.0965	-4.3586
0.0187	-5.0018
-0.0503	-5.9687
-0.1248	-6.8630
-0.1977	-7.8431
-0.2696	-8.7066
-0.3382	-9.8741
-0.4075	-10.8790
-0.4769	-11.8351
-0.5455	-12.8170
-0.6174	-13.5919
-0.6893	-14.0989
-0.6278	-9.7749
-0.5646	-7.0768
-0.4998	-4.8298
-0.4316	-2.9378
-0.3651	-1.3000
-0.3003	-0.0886
-0.2282	0.8542
-0.1564	1.7320
-0.0834	2.4700
-0.0073	3.1804
0.1445	4.7145
0.2927	6.4898
0.4386	8.5097
0.5886	10.5451
0.7432	12.0250
0.8243	12.3780
0.9082	12.6599
0.9930	12.8490
1.0778	13.0160
1.1667	13.0780
1.2540	13.1790
1.3413	13.2190
1.4285	13.2979
1.5142	13.3730
1.5964	13.3289
1.4726	6.5757
1.3238	2.2034
1.1717	-0.8177
1.0113	-3.2307
0.8476	-4.7298
0.6851	-5.8190
0.5234	-6.6274
0.3621	-7.3674
0.2039	-8.0129
0.0464	-8.5614
-0.1101	-9.3718
-0.2596	-10.1380
-0.4063	-11.0550
-0.5501	-11.9360
-0.6993	-12.6630
-0.8580	-13.3411
-0.9129	-13.5261
-0.9794	-13.7549
-1.0392	-13.8610
-1.1007	-13.9669
-1.1597	-14.0501
-1.2204	-14.0809
-1.2803	-14.2090
-1.3335	-14.2801
-1.3933	-14.2531
-1.4531	-14.2090
-1.3251	-7.4290
-1.1930	-3.5522
-1.0583	-0.8562
-0.9179	0.9555
-0.7732	2.2519
-0.6270	3.1835
-0.4786	3.9654
-0.3281	4.6088
-0.1790	5.2475
-0.0242	5.8070
0.1307	6.5251
0.2887	7.1530
0.4473	7.9083
0.5774	8.6156
0.7200	9.3116
0.8824	10.0521
1.0487	10.6951
1.2183	11.3160
1.3936	11.8530
1.5599	12.2591
1.4277	6.1418
1.2798	1.9886
1.1243	-0.8419
0.9631	-2.8618
0.8002	-4.4137
0.6443	-5.5831
0.4802	-6.3938
0.3136	-7.0480
0.1557	-7.6273
-0.0027	-8.0151
-0.1585	-8.7199
-0.3051	-9.2088
-0.4532	-10.0330
-0.5642	-10.4419
-0.7109	-11.1080
-0.8572	-11.7950
-1.0035	-12.4510
-1.1556	-12.9400
-1.3052	-13.3721
-1.4531	-13.6891
-1.4540	-13.5609
-1.4548	-13.5351
-1.3293	-7.2838
-1.1996	-3.6194
-1.0600	-0.9322
-0.9195	0.7386
-0.7741	1.9170
-0.6299	2.9700
-0.4807	3.8179
