-0.0480	0.2662
-0.0232	1.9743
0.0671	6.5352
0.1992	13.6389
0.2518	16.7109
0.2829	18.4519
0.3197	20.1874
0.3732	22.4580
0.4378	24.7672
0.5202	27.0602
0.5190	25.5967
0.4224	21.2278
0.3301	16.9074
0.2485	12.8332
0.1777	8.8073
0.1060	4.8012
0.0261	0.1733
-0.0389	-2.3508
-0.1313	-7.3629
-0.1561	-8.6976
-0.1851	-10.1027
-0.2618	-13.6423
-0.3367	-17.1455
-0.4121	-19.8733
-0.5131	-23.1733
-0.5567	-24.2456
-0.6362	-26.5409
-0.6635	-27.1007
-0.6109	-24.2277
-0.4999	-19.9160
-0.3980	-15.8513
-0.3164	-12.0237
-0.2431	-8.3150
-0.1727	-4.6657
-0.1110	-1.3799
-0.0911	-0.3682
-0.0596	1.5132
0.0199	5.5966
0.0948	9.4980
0.1495	12.2053
0.2054	14.9507
0.3057	19.3498
0.3831	22.3811
0.5053	26.6668
0.6374	29.9086
0.7285	31.9184
0.8867	34.6655
1.0909	37.4329
1.1324	37.7139
1.1949	36.1965
1.2044	34.1575
1.0843	31.3001
0.9522	28.2944
0.8147	24.9133
0.6672	20.7735
0.5666	17.7905
0.4804	14.9808
0.4067	12.2899
0.3160	8.7541
0.2261	5.3102
0.1392	1.5912
0.0584	-1.8974
-0.0750	-7.6547
-0.2957	-16.2861
-0.4697	-22.2844
-0.6453	-27.0692
-0.7687	-29.7580
-0.9779	-33.4246
-1.1456	-34.4520
-1.3026	-32.8626
-1.3187	-31.2597
-1.2806	-29.3533
-1.1038	-25.6889
-0.9265	-21.9980
-0.7439	-17.7093
-0.5927	-13.2684
-0.5057	-10.6681
-0.4043	-7.3128
-0.3069	-4.1432
-0.2456	-1.6674
-0.2017	-0.0708
-0.1251	2.7267
-0.0369	5.8689
0.0679	9.6652
0.1876	13.8233
0.3226	18.0501
0.4858	22.2581
0.6341	25.6507
0.8093	28.8407
0.9348	31.0484
1.0918	32.7187
1.2139	33.8562
1.1518	32.0420
0.9853	28.4945
0.8308	25.0392
0.6846	21.5293
0.5496	18.0007
0.4465	14.8491
0.3516	11.7344
0.2564	8.3953
0.1508	4.6405
0.0381	0.1081
-0.0866	-4.0742
-0.2034	-8.2392
-0.3413	-12.7141
-0.5098	-17.4562
-0.6859	-21.6336
-0.8627	-24.8818
-1.0359	-27.3705
-1.1680	-28.9172
-1.2736	-29.8164
-1.3080	-27.9820
-1.3196	-26.3701
-1.2839	-24.7312
-1.1071	-21.2186
-0.9315	-17.5688
-0.7575	-13.4463
-0.6258	-9.9237
-0.4924	-6.0318
-0.3355	-1.1454
-0.3048	0.1027
-0.1843	3.6646
-0.1110	5.7223
-0.0381	7.8413
0.0953	12.3101
0.2381	16.8454
0.4320	21.7455
0.6548	26.2779
0.8329	29.0453
1.0048	31.2170
1.1850	32.9098
1.3183	33.8472
1.4964	34.4902
1.6319	34.0203
1.7971	31.2417
1.8476	28.8160
1.7652	27.1659
1.5461	23.5442
1.3701	20.6817
1.1957	17.8438
1.0197	14.9572
0.8449	11.8820
0.6697	8.6169
0.4945	5.1000
0.3260	1.4550
0.1926	-1.7942
0.0787	-4.0290
-0.0820	-7.9996
-0.2572	-12.0374
-0.4324	-15.6939
-0.6515	-19.7020
-0.8275	-22.4128
-1.0019	-24.5109
-1.1787	-26.0733
-1.3966	-27.2603
-1.4848	-27.3592
-1.7308	-26.2374
-1.9002	-25.1629
-1.8435	-23.3869
-1.6683	-20.3744
-1.4915	-17.4748
-1.3133	-14.6762
-1.1348	-11.7854
-0.9609	-8.9310
-0.7857	-5.8342
-0.6072	-2.4846
-0.4750	0.0137
-0.3110	3.4011
-0.1454	6.5779
-0.0220	9.1009
0.1769	12.9117
0.3939	16.7986
0.6150	20.2350
0.8362	23.0047
1.0628	25.1719
1.2806	26.7568
1.5030	27.8898
1.6890	28.5462
1.8717	28.8520
1.8522	27.4020
1.6778	24.5267
1.5022	21.7312
1.3270	18.9754
1.1510	16.2191
0.9832	13.4519
0.8230	10.7328
0.6320	7.4178
0.4137	3.4326
0.2377	0.1263
0.0058	-4.2772
-0.2580	-9.0450
-0.5206	-13.3271
-0.7836	-17.0061
-1.1336	-20.4201
-1.3978	-22.1219
-1.6592	-23.1621
-1.8804	-23.5150
-1.8712	-22.0780
-1.6865	-18.9995
-1.4657	-15.4495
-1.2442	-11.9601
-1.0682	-9.1126
-0.8888	-6.1762
-0.7149	-3.0489
-0.5397	0.1153
-0.3206	3.9829
-0.1015	7.9121
0.1209	11.7541
0.3475	15.4129
0.5695	18.6016
0.7890	21.2986
1.0512	23.7263
1.2794	25.2955
1.4997	26.5095
1.6364	26.9928
1.8555	27.6110
2.0100	27.7931
2.0526	27.7257
2.0526	27.7257
2.0526	27.7257
2.2278	27.6807
2.4544	26.8399
2.4502	25.6102
2.2771	22.6135
2.0584	19.0078
1.8393	15.7697
1.6182	12.7651
1.4007	9.9557
1.1820	7.2667
0.9630	4.5587
0.7439	1.7661
0.5243	-1.1020
0.3052	-3.9346
0.0427	-7.3009
-0.1764	-10.0867
-0.4390	-13.2219
-0.7020	-16.0988
-0.9211	-18.1081
-1.2280	-20.2674
-1.4910	-21.5335
-1.7544	-22.2615
-1.9744	-22.4233
-2.1893	-22.0133
-2.4076	-21.6812
-2.5836	-21.2948
-2.5265	-19.6114
-2.3529	-16.6900
-2.1698	-13.6580
-1.9959	-11.0033
-1.8170	-8.5556
-1.6360	-6.2832
-1.4624	-4.2284
-1.2881	-2.2249
-1.0607	0.1969
-0.8801	2.1640
-0.6171	5.2212
-0.3972	7.6718
-0.1789	10.0292
0.0443	12.3404
0.3098	15.0550
0.5732	17.4672
0.8391	19.6400
1.1054	21.3728
1.3722	22.6967
1.5941	23.5442
1.8133	24.1265
2.0829	24.5109
2.2614	24.4682
2.3620	24.2839
2.4772	23.5083
2.4871	21.8096
2.3546	19.2302
2.1935	16.4122
1.9744	13.0609
1.7553	9.9968
1.5362	7.2245
1.3163	4.6126
1.0980	2.1404
0.8789	-0.2109
0.6589	-2.4979
0.4398	-4.6252
0.2208	-6.6285
-0.0414	-8.7783
-0.3048	-10.8673
-0.5674	-12.7887
-0.8300	-14.5737
-1.0507	-15.8573
-1.4003	-17.4463
-1.7503	-18.6385
-2.0572	-19.3300
-2.2324	-19.5797
-2.5426	-19.5901
-2.5020	-18.1972
-2.5020	-18.1972
-2.3239	-15.1224
-2.1065	-11.5280
-1.8845	-8.3530
-1.6567	-5.4127
-1.4815	-3.4083
-1.1667	-0.0175
-1.1667	-0.0175
-0.8072	3.4699
-0.3226	7.7865
0.0348	10.6290
0.4858	14.0769
0.8445	16.5648
1.2376	18.8174
1.8211	21.1127
2.3053	21.9326
2.3956	21.9315
2.7037	21.7395
2.9704	21.3728
3.3407	19.7609
3.5606	18.7048
3.6406	17.1379
3.4447	14.0335
3.2343	11.1696
2.9733	7.5918
2.7563	4.8678
2.3931	1.0105
2.0613	-2.0856
1.4483	-5.7958
0.6598	-9.5955
0.0025	-12.3382
-0.5678	-14.4413
-1.0491	-16.1680
-1.5324	-17.5225
-1.9255	-18.2729
-2.4415	-18.3842
-2.9005	-17.6857
-3.2948	-16.7662
-3.3817	-16.4326
-3.6074	-15.8893
-3.7744	-14.7164
