-0.199997	-1.208
0	0.5072
0	0.7487
0	0.8694
0	0.8453
0	0.9419
0	0.9419
0	0.9902
0	0.8453
0	0.8694
0	0.7487
0	0.9902
0	0.966
0	0.9419
0	0.9177
0	0.966
0	1.159
0	1.014
0	1.159
0	1.111
0	1.111
0	1.135
0	1.111
0	0.8936
0	2.174
0	2.198
0.100006	1.352
0.200005	0.2174
0.200005	-0.5072
0.300003	-1.377
0.400002	-2.632
0.5	-3.478
0.5	-4.323
0.600006	-5.289
3.4	5.506
1.60001	-4.613
3.5	5.965
5.7	16.4
8.7	29.51
11.9	41.9
15.2	53.35
19.1	64.22
21.9	69.39
20.9	59.29
18	48.98
14.9	38.57
12.1	28.35
9.5	18.21
7.2	8.042
5	-2.198
2.7	-12.58
0.300003	-22.97
-2.3	-33.28
-5.3	-43.52
-8.09999	-53.74
-11.3	-63.88
-13.2	-70.14
-11.7	-57.94
-8.89999	-46.27
-5.8	-33.72
-2.89999	-21.45
0	-9.757
2.7	0.8936
5.4	11.81
8.2	22.7
11.6	34.42
15.1	45.38
18.2	56.03
22.3	68.08
26.72	79
31.82	89.89
37.54	100.9
39.96	102.7
38.65	92.62
34.9	82.26
30.94	71.9
27.08	61.54
22.9	50.45
18.9	39.22
15.4	28.06
12.1	17.05
8.8	5.869
5.7	-4.927
2.7	-15.43
-0.199997	-25.75
-2.89999	-36.44
-5.89999	-46.9
-9.09999	-57.48
-12.3	-67.65
-15.9	-78.03
-20	-88.32
-24.7	-98.44
-27.7	-104.3
-26.7	-93.25
-23.5	-82.21
-20.3	-71.97
-16.8	-60.89
-13.2	-49.03
-9.59999	-37.7
-6.09999	-25.62
-2.7	-13.33
0.800003	-1.932
3.9	9.081
7	19.71
10.7	30.89
14.6	42.43
18.9	53.57
24.3	66.01
28.95	76.73
33.86	88.18
38.46	99.48
43.68	111.7
48.91	119.7
54.13	127.9
59.25	135.3
59.28	134.9
62.55	139.4
61.63	129.4
57.52	119.2
53.2	108.9
48.43	98.61
44.04	88.3
39.52	77.89
35.1	67.5
30.81	57.02
26.37	46.68
22.3	36.32
17.9	25.94
14.5	15.51
10.7	5.144
7.4	-4.975
3.9	-15.41
0.600006	-25.72
-2.89999	-36.2
-6.39999	-46.73
-10.2	-57.24
-14.1	-67.62
-18.2	-78.85
-22.2	-89.77
-26.4	-100.6
-31.2	-111.3
-36.5	-121.4
-41.6	-130.6
-46.3	-138.1
-44.6	-128
-42.3	-117.7
-38.3	-107.6
-34	-96.05
-29.6	-85.3
