0	0
0.00873	0.25478
0.11458	0.93075
0.15496	1.6214
0.1997	2.6795
0.24335	3.5612
0.29246	4.5359
0.22698	2.0525
0.1495	0.42126
0.10585	-0.60745
0.049106	-1.646
0.020734	-2.3563
0.015278	-2.5963
0.00873	-2.7236
0.0032738	-2.753
0	-2.7677
0.0032738	-2.8167
0.0010913	-2.8167
-0.0054562	-2.802
0.0010913	-2.7825
0	-2.8069
-0.0021825	-2.6747
-0.0098212	-2.709
-0.018551	-2.6698
-0.027282	-2.7383
-0.029464	-2.5032
-0.036012	-2.4493
-0.042558	-2.3318
-0.04365	-2.2289
-0.045832	-2.2191
-0.042558	-1.9448
-0.049106	-2.126
-0.050198	-2.0819
-0.049106	-1.7244
-0.055654	-1.7635
-0.057836	-1.739
-0.060018	-1.9595
-0.051288	-1.4598
-0.056746	-1.8027
-0.051288	-1.4207
-0.053472	-1.308
-0.053472	-1.3374
-0.054562	-1.2051
-0.051288	-1.0238
-0.06111	-1.0581
-0.058928	-0.86709
-0.064384	-1.1169
0.049106	2.3317
0.19315	6.8236
0.35357	11.002
0.53472	14.99
0.75296	19.114
0.89047	22.014
1.1316	25.217
1.2768	27.677
1.5441	29.548
1.7766	31.86
1.8344	32.027
1.9108	33.133
1.961	34.172
2.0887	34.975
2.1967	36.543
2.3124	37.386
2.4062	38.228
2.5502	39.404
2.7795	40.05
3.637	47.654
3.3447	36.719
2.9649	30.185
2.5918	25.551
2.2011	20.877
1.8213	16.312
1.4328	11.658
1.0432	6.9802
0.69185	2.6305
0.40813	-1.5578
0.30447	-2.8657
0.1877	-5.1777
0.025099	-8.1367
-0.15605	-11.365
-0.34155	-14.617
-0.52052	-18.526
-0.72022	-21.691
-0.92646	-24.415
-1.1971	-27.226
-1.3564	-28.911
-1.6532	-30.988
-1.722	-31.331
-1.8464	-32.732
-1.9184	-33.731
-2.0341	-34.975
-2.1596	-36.122
-2.2993	-36.151
-2.4586	-38.248
-2.6398	-39.737
-2.9192	-41.941
-4.0256	-49.415
-3.6678	-37.141
-3.1984	-31.194
-2.7468	-26.139
-2.2774	-20.623
-1.8377	-15.572
-1.3684	-11.306
-0.9734	-6.6034
-0.586	-2.2534
-0.4507	-0.83773
-0.19315	2.5227
-0.19315	2.5227
