3.68E+00	2.52E+00	253
8.07E-01	-1.76E+01	254
-5.04E+00	-5.91E+01	255
-8.30E+00	-8.15E+01	256
-1.35E+01	-1.17E+02	257
-1.72E+01	-1.40E+02	258
-2.12E+01	-1.58E+02	259
-2.41E+01	-1.65E+02	260
-2.57E+01	-1.64E+02	261
-2.07E+01	-1.18E+02	262
-1.84E+01	-9.98E+01	263
-1.44E+01	-7.23E+01	264
-1.10E+01	-5.02E+01	265
-9.17E+00	-3.73E+01	266
-6.86E+00	-2.17E+01	267
-4.51E+00	-6.82E+00	268
-2.45E+00	5.14E+00	269
5.43E-01	2.36E+01	270
3.12E+00	4.11E+01	271			
5.71E+00	5.77E+01	272			
8.78E+00	7.83E+01	273			
1.08E+01	9.23E+01	274			
1.30E+01	1.06E+02	275			
1.52E+01	1.21E+02	276			
1.76E+01	1.34E+02	277			2250
1.94E+01	1.43E+02	278			
2.12E+01	1.53E+02	279			
2.29E+01	1.62E+02	280			
2.52E+01	1.68E+02	281			
1.71E+01	9.76E+01	282			
1.34E+01	7.10E+01	283			
9.22E+00	4.29E+01	284			
6.00E+00	2.06E+01	285			
3.10E+00	7.47E-01	286			
2.02E-01	-1.74E+01	287		
-4.89E+00	-5.03E+01	288		
-7.96E+00	-7.03E+01	289		
-1.09E+01	-8.87E+01	290		
-1.39E+01	-1.07E+02	291		
-1.85E+01	-1.33E+02	292	-17.75	
-2.16E+01	-1.47E+02	293		
-2.36E+01	-1.57E+02	294		
-2.57E+01	-1.63E+02	295	-1.91E+01	
-18.55	-7.53E+01	296	-18.55	
-1.14E+01	-5.49E+01	297		-1.46E+01
-6.33E+00	-2.09E+01	298		
-2.62E+00	1.77E+00	299		
7.76E-02	1.72E+01	300		
3.64E+00	4.24E+01	301		
6.93E+00	6.36E+01	302		
1.06E+01	8.79E+01	303
1.39E+01	1.09E+02	304
1.64E+01	1.24E+02	305
1.85E+01	1.36E+02	306
2.05E+01	1.46E+02	307
2.28E+01	1.58E+02	308
2.51E+01	1.66E+02	309
2.09E+01	1.27E+02	310
1.72E+01	9.78E+01	311
1.29E+01	6.92E+01	312
9.35E+00	4.65E+01	313
5.74E+00	2.00E+01	314
1.82E+00	-5.98E+00	315
-2.31E+00	-3.26E+01	316
-6.19E+00	-5.76E+01	317
-8.60E+00	-7.33E+01	318
-1.10E+01	-8.79E+01	319
-1.34E+01	-1.03E+02	320
-1.59E+01	-1.16E+02	321
-1.83E+01	-1.29E+02	322
-2.09E+01	-1.43E+02	323
-2.33E+01	-1.55E+02	324
-2.55E+01	-1.61E+02	325
-2.17E+01	-1.26E+02	326
-1.90E+01	-1.06E+02	327
-1.62E+01	-8.62E+01	328
-1.31E+01	-6.71E+01	329
-1.01E+01	-4.77E+01	330
-7.63E+00	-3.05E+01	331
-4.75E+00	-1.15E+01	332
-2.51E+00	1.49E+00	333
-2.79E-01	1.50E+01	334
2.79E-01	1.82E+01	335
2.56E+00	3.40E+01	336
5.20E+00	5.17E+01	337
7.28E+00	6.57E+01	338
8.36E+00	7.23E+01	339
6.59E+00	5.45E+01	340
1.82E+00	1.57E+01	341
-5.28E-01	-6.91E+00	342
-3.09E+00	-2.89E+01	343
-5.03E+00	-4.31E+01	344
-6.72E+00	-5.43E+01	345
-7.80E+00	-6.14E+01	346
-8.83E+00	-6.78E+01	347
-3.66E+00	-2.50E+01	348
-1.27E+00	-3.92E+00	349
-1.18E+00	-4.77E+00	350
-1.30E+00	-4.02E+00	351
2.67E+00	3.73E+01	352
5.04E+00	5.50E+01	353
8.24E+00	7.74E+01	354
1.05E+01	9.05E+01	355
1.10E+01	8.83E+01	356
1.26E+01	1.02E+02	357
1.50E+01	1.17E+02	358
1.73E+01	1.31E+02	359
1.99E+01	1.45E+02	360
2.25E+01	1.57E+02	361
2.56E+01	1.69E+02	362
2.87E+01	1.75E+02	363
3.05E+01	1.77E+02	364
3.27E+01	1.79E+02	365
3.53E+01	1.80E+02	366
3.76E+01	1.74E+02	367
3.48E+01	1.41E+02	368
3.30E+01	1.28E+02	369
3.30E+01	1.29E+02	370
3.05E+01	1.10E+02	371
2.73E+01	8.78E+01	372
2.44E+01	7.14E+01	373
1.87E+01	4.07E+01	374
1.26E+01	1.33E+01	375
1.01E+01	3.64E+00	376
8.10E+00	-1.21E+00	377
5.71E+00	-9.15E+00	378
3.35E+00	-1.58E+01	379
1.29E+00	-2.27E+01	380
-1.26E+00	-3.19E+01	381
-4.70E+00	-5.14E+01	382
-7.59E+00	-6.77E+01	383
-9.73E+00	-8.01E+01	384
-1.20E+01	-9.27E+01	385
-1.48E+01	-9.90E+01	386
-1.70E+01	-1.16E+02	387
-2.05E+01	-1.34E+02	388
-2.35E+01	-1.46E+02	389
-2.61E+01	-1.54E+02	390
-2.91E+01	-1.60E+02	391
-3.15E+01	-1.64E+02	392
-3.45E+01	-1.68E+02	393
-3.64E+01	-1.70E+02	394
-3.84E+01	-1.72E+02	395
-3.85E+01	-1.68E+02	396
-3.43E+01	-1.31E+02	397
-3.29E+01	-1.22E+02	398
-3.29E+01	-1.17E+02	399
-2.99E+01	-9.47E+01	400
-2.67E+01	-7.43E+01	401
-2.50E+01	-6.43E+01	402
-2.29E+01	-5.26E+01	403
-2.05E+01	-3.93E+01	404
-1.75E+01	-2.41E+01	405
-1.53E+01	-1.29E+01	406
-1.26E+01	-2.62E+00	407
-1.03E+01	5.79E+00	408
-7.87E+00	1.30E+01	409
-4.92E+00	2.06E+01	410
-1.91E+00	2.79E+01	411
4.55E+00	5.06E+01	412
5.34E+00	5.45E+01	413
7.09E+00	6.33E+01	414
9.90E+00	7.88E+01	415
1.22E+01	9.06E+01	416
1.53E+01	1.06E+02	417
1.80E+01	1.19E+02	418
2.06E+01	1.29E+02	419
2.45E+01	1.44E+02	420
2.57E+01	1.48E+02	421
3.12E+01	1.66E+02	422
3.37E+01	1.65E+02	423
3.60E+01	1.70E+02	424
3.79E+01	1.70E+02	425
3.53E+01	1.44E+02	426
3.15E+01	1.16E+02	427
2.80E+01	9.23E+01	428
2.38E+01	6.66E+01	429
1.92E+01	4.32E+01	430
1.65E+01	2.92E+01	431
1.22E+01	9.15E+00	432
9.29E+00	-1.21E+00	433
6.41E+00	-1.03E+01	434
7.91E-01	-2.13E+01	435
-4.27E+00	-3.87E+01	436
-7.23E+00	-5.28E+01	437
-1.15E+01	-7.40E+01	438
-1.42E+01	-8.73E+01	439
-1.67E+01	-9.80E+01	440
-1.95E+01	-1.11E+02	441
-2.21E+01	-1.20E+02	442
-2.44E+01	-1.29E+02	443
-2.64E+01	-1.37E+02	444
-2.88E+01	-1.44E+02	445
-3.11E+01	-1.51E+02	446
-3.38E+01	-1.58E+02	447
-3.64E+01	-1.63E+02	448
-3.85E+01	-1.59E+02	449
-3.66E+01	-1.36E+02	450
-3.34E+01	-1.13E+02	451
-2.93E+01	-8.83E+01	452
-2.63E+01	-7.02E+01	453
-2.32E+01	-5.33E+01	454
-2.09E+01	-4.12E+01	455
-1.66E+01	-1.91E+01	456
-1.40E+01	-1.10E+01	457
-1.07E+01	2.24E+00	458
-7.57E+00	1.13E+01	459
-4.33E+00	1.93E+01	460
-1.24E+00	2.70E+01	461
1.75E+00	3.70E+01	462
5.04E+00	5.06E+01	463
8.26E+00	6.70E+01	464
1.15E+01	8.37E+01	465
1.50E+01	1.01E+02	466
1.87E+01	1.18E+02	467
2.11E+01	1.28E+02	468
2.46E+01	1.41E+02	469
3.43E+01	1.69E+02	470
3.80E+01	1.73E+02	471
3.51E+01	1.40E+02	472
3.26E+01	1.22E+02	473
3.04E+01	1.07E+02	474
2.67E+01	8.33E+01	475
2.05E+01	5.00E+01	476
1.37E+01	1.73E+01	477
1.15E+01	8.69E+00	478
8.41E+00	-1.96E+00	479
5.90E+00	-9.43E+00	480
1.61E+00	-1.82E+01	481
-2.11E+00	-2.93E+01	482
-5.00E+00	-4.20E+01	483
-1.08E+01	-7.20E+01	484
-1.39E+01	-8.61E+01	485
-1.69E+01	-1.00E+02	486
-1.95E+01	-1.11E+02	487
-2.35E+01	-1.27E+02	488
-2.65E+01	-1.35E+02	489
-3.39E+01	-1.52E+02	490
-3.74E+01	-1.59E+02	491
-3.85E+01	-1.55E+02	492
-3.85E+01	-1.51E+02	493
-3.67E+01	-1.35E+02	494
-2.95E+01	-8.49E+01	495
-2.64E+01	-6.90E+01	496
-2.32E+01	-5.12E+01	497
-1.94E+01	-3.15E+01	498
-1.47E+01	-1.08E+01	499
-1.24E+01	-2.15E+00	500
-1.07E+01	2.99E+00	501
-7.32E+00	1.33E+01	502
-4.87E+00	1.95E+01	503
-1.41E+00	2.56E+01	504
3.35E+00	4.26E+01	505
4.84E+00	4.91E+01	506
7.42E+00	6.23E+01	507
9.71E+00	7.39E+01	508
1.24E+01	8.64E+01	509
9.35E+00	6.01E+01	510
4.97E+00	3.25E+01	511
1.38E+00	1.16E+01	512
-1.01E+00	-2.15E+00	513
-4.65E+00	-2.56E+01	514
-7.34E+00	-4.07E+01	515
-1.12E+01	-6.35E+01	516
-1.35E+01	-7.44E+01	517
-9.53E+00	-4.40E+01	518
-7.49E+00	-3.20E+01	519
-4.55E+00	-1.32E+01	520
-6.36E-01	1.19E+01	521
-6.36E-01	1.19E+01	522
5.06E+00	4.56E+01	523
8.39E+00	6.57E+01	524
1.16E+01	8.44E+01	525
1.50E+01	1.03E+02	526
1.78E+01	1.15E+02	527
2.19E+01	1.32E+02	528
2.81E+01	1.45E+02	529
3.38E+01	1.60E+02	530
3.74E+01	1.67E+02	531
4.14E+01	1.73E+02	532
4.41E+01	1.74E+02	533
4.63E+01	1.76E+02	534
4.87E+01	1.76E+02	535
5.08E+01	1.75E+02	536
4.64E+01	1.36E+02	537
4.34E+01	1.15E+02	538
3.88E+01	8.74E+01	539
3.88E+01	9.18E+01	540
3.66E+01	7.72E+01	541
3.43E+01	6.57E+01	542
3.09E+01	4.77E+01	543
2.75E+01	3.22E+01	544
2.45E+01	2.17E+01	545
2.07E+01	8.69E+00	546
1.84E+01	3.46E+00	547
1.44E+01	-6.26E+00	548
1.10E+01	-1.19E+01	549
8.15E+00	-1.59E+01	550
5.59E+00	-1.98E+01	
2.85E+00	-2.48E+01	
-8.84E-01	-3.22E+01	
-4.20E+00	-4.52E+01	
-7.96E+00	-6.01E+01	
-1.08E+01	-7.33E+01	
-1.44E+01	-8.87E+01	
-1.71E+01	-9.99E+01	
-1.98E+01	-1.10E+02
-2.33E+01	-1.23E+02
-2.66E+01	-1.34E+02
-2.96E+01	-1.41E+02
-3.26E+01	-1.50E+02
-3.54E+01	-1.50E+02
-3.87E+01	-1.57E+02
-4.15E+01	-1.62E+02
-4.41E+01	-1.62E+02
-4.64E+01	-1.64E+02
-4.91E+01	-1.66E+02
-5.11E+01	-1.61E+02
-4.66E+01	-1.25E+02
-4.57E+01	-1.21E+02
-4.57E+01	-1.23E+02
-4.15E+01	-9.34E+01
-3.85E+01	-7.61E+01
-3.51E+01	-5.88E+01
-3.26E+01	-4.56E+01
-2.96E+01	-3.17E+01
-2.67E+01	-2.02E+01
-2.34E+01	-9.25E+00
-2.02E+01	-5.60E-01
-1.62E+01	9.81E+00
-1.39E+01	1.28E+01
-1.05E+01	1.92E+01
-7.77E+00	2.30E+01
-3.83E+00	2.95E+01
-1.58E+00	3.27E+01
-1.54E+00	3.17E+01
3.47E+00	4.63E+01
5.83E+00	5.45E+01
9.11E+00	6.82E+01
1.17E+01	7.92E+01
1.51E+01	9.41E+01
1.80E+01	1.05E+02
2.16E+01	1.19E+02
2.44E+01	1.28E+02
2.78E+01	1.38E+02
3.06E+01	1.46E+02
3.36E+01	1.52E+02
3.69E+01	1.58E+02
3.99E+01	1.62E+02
4.28E+01	1.62E+02
4.58E+01	1.68E+02
4.82E+01	1.72E+02
5.06E+01	1.72E+02
4.83E+01	1.49E+02
4.28E+01	1.11E+02
3.94E+01	8.94E+01
3.64E+01	7.31E+01
3.42E+01	6.21E+01
3.13E+01	4.87E+01
2.71E+01	2.98E+01
2.37E+01	1.75E+01
2.10E+01	9.72E+00
1.81E+01	2.99E+00
1.44E+01	-4.39E+00
1.13E+01	-8.97E+00
6.95E+00	-1.69E+01
5.06E+00	-2.05E+01
2.34E+00	-2.44E+01
-8.38E-01	-2.91E+01
-3.24E+00	-3.81E+01
-6.90E+00	-5.07E+01
-8.91E+00	-5.85E+01
-1.14E+01	-6.89E+01
-1.39E+01	-7.91E+01
-1.69E+01	-9.04E+01
-2.11E+01	-1.05E+02
-2.37E+01	-1.14E+02
-2.66E+01	-1.23E+02
-2.99E+01	-1.33E+02
-3.23E+01	-1.32E+02
-3.56E+01	-1.39E+02
-3.86E+01	-1.46E+02
-4.24E+01	-1.54E+02
-4.52E+01	-1.59E+02
-4.79E+01	-1.59E+02
-4.93E+01	-1.62E+02
-5.12E+01	-1.59E+02
-4.81E+01	-1.33E+02
-4.55E+01	-1.15E+02
-4.27E+01	-9.81E+01
-4.00E+01	-8.23E+01
-3.50E+01	-5.74E+01
-3.13E+01	-3.92E+01
-2.86E+01	-2.65E+01
-2.54E+01	-1.52E+01
-2.25E+01	-7.01E+00
-2.03E+01	-9.34E-01
-1.95E+01	-2.34E+00
-1.57E+01	1.07E+01
-1.38E+01	1.32E+01
-1.09E+01	2.02E+01
-7.15E+00	2.48E+01
-4.36E+00	3.00E+01
-9.00E-01	3.54E+01
2.61E+00	4.31E+01
5.09E+00	5.17E+01
9.20E+00	6.83E+01
1.32E+01	8.55E+01
1.55E+01	9.45E+01
1.80E+01	1.05E+02
2.17E+01	1.17E+02
2.41E+01	1.23E+02
2.78E+01	1.27E+02
3.06E+01	1.36E+02
3.31E+01	1.43E+02
3.59E+01	1.49E+02
3.96E+01	1.58E+02
4.25E+01	1.60E+02
5.06E+01	1.70E+02
4.72E+01	1.40E+02
4.22E+01	1.08E+02
3.32E+01	5.89E+01
3.02E+01	4.55E+01
2.09E+01	8.97E+00
1.83E+01	3.55E+00
1.42E+01	-4.86E+00
1.14E+01	-1.03E+01
7.90E+00	-1.53E+01
4.67E+00	-1.91E+01
2.08E+00	-2.34E+01
-1.97E+00	-3.23E+01
-5.91E+00	-4.61E+01
-7.48E+00	-5.22E+01
-1.34E+01	-7.65E+01
-1.68E+01	-9.00E+01
-2.01E+01	-1.02E+02
-2.36E+01	-1.13E+02
-2.67E+01	-1.23E+02
-2.95E+01	-1.26E+02
-3.25E+01	-1.35E+02
-3.62E+01	-1.43E+02
-3.86E+01	-1.48E+02
-4.20E+01	-1.54E+02
-4.50E+01	-1.59E+02
-4.88E+01	-1.64E+02
-5.13E+01	-1.64E+02
-4.76E+01	-1.28E+02
-4.55E+01	-1.12E+02
-4.08E+01	-8.90E+01
-3.83E+01	-7.55E+01
-3.50E+01	-6.00E+01
-3.27E+01	-4.90E+01
-2.97E+01	-3.25E+01
-2.63E+01	-1.89E+01
-2.33E+01	-8.87E+00
-2.05E+01	-1.77E+00
-1.75E+01	5.60E+00
-1.47E+01	1.14E+01
-9.94E+00	2.15E+01
-3.82E+00	3.06E+01
4.19E-01	3.79E+01
2.78E+00	4.39E+01
4.84E+00	5.05E+01
7.57E+00	6.13E+01
1.05E+01	7.32E+01
1.32E+01	8.42E+01
1.54E+01	9.33E+01
1.68E+01	9.72E+01
1.38E+01	7.32E+01
1.14E+01	5.81E+01
7.45E+00	3.56E+01
4.41E+00	2.02E+01
1.64E+00	6.35E+00
-9.00E-01	-6.07E+00
-3.82E+00	-1.95E+01
-7.48E+00	-3.72E+01
-1.12E+01	-5.58E+01
-1.43E+01	-7.05E+01
-1.64E+01	-7.99E+01
-1.75E+01	-8.32E+01
-1.37E+01	-5.59E+01
-1.16E+01	-4.39E+01
-7.32E+00	-1.94E+01
-4.16E+00	-1.49E+00
-1.41E+00	1.09E+01
1.12E+00	2.20E+01
6.69E+00	4.68E+01
1.14E+01	7.43E+01
1.37E+01	8.64E+01
1.53E+01	9.44E+01
1.73E+01	1.03E+02
2.10E+01	1.16E+02
2.36E+01	1.25E+02
2.56E+01	1.31E+02
2.74E+01	1.37E+02
2.83E+01	1.38E+02
3.01E+01	1.35E+02
3.23E+01	1.40E+02
3.46E+01	1.46E+02
3.64E+01	1.50E+02
3.85E+01	1.56E+02
4.04E+01	1.58E+02
4.24E+01	1.62E+02
4.45E+01	1.66E+02
4.66E+01	1.67E+02
4.91E+01	1.71E+02
5.15E+01	1.75E+02
5.44E+01	1.77E+02
5.60E+01	1.79E+02
6.01E+01	1.73E+02
6.45E+01	1.77E+02
6.81E+01	1.75E+02
7.10E+01	1.76E+02
7.35E+01	1.77E+02
7.40E+01	1.78E+02
7.56E+01	1.78E+02
7.60E+01	1.77E+02
7.16E+01	1.43E+02
7.12E+01	1.38E+02
6.69E+01	1.09E+02
6.27E+01	8.74E+01
6.03E+01	7.55E+01
5.81E+01	6.71E+01
5.49E+01	5.33E+01
5.16E+01	3.94E+01
4.34E+01	1.85E+01
3.72E+01	5.51E+00
3.12E+01	-4.02E+00
2.50E+01	-1.22E+01
1.72E+01	-2.05E+01
1.21E+01	-2.49E+01
6.22E+00	-3.31E+01
-1.61E+00	-4.63E+01
-7.68E+00	-6.30E+01
-1.41E+01	-8.42E+01
-1.89E+01	-1.00E+02
-2.58E+01	-1.17E+02
-2.90E+01	-1.25E+02
-3.21E+01	-1.32E+02
-3.78E+01	-1.44E+02
-4.42E+01	-1.52E+02
-5.11E+01	-1.58E+02
-6.35E+01	-1.69E+02
-6.79E+01	-1.69E+02
-7.26E+01	-1.71E+02
-7.65E+01	-1.67E+02
-7.15E+01	-1.30E+02
-7.15E+01	-1.29E+02
-6.83E+01	-1.07E+02
-6.62E+01	-9.60E+01
-6.38E+01	-8.55E+01
-5.85E+01	-6.07E+01
-5.43E+01	-4.22E+01
-4.20E+01	-7.10E+00
-3.85E+01	8.41E-01
-3.54E+01	5.42E+00
-3.01E+01	1.26E+01
-2.62E+01	1.70E+01
-1.58E+01	2.83E+01
-8.74E+00	3.63E+01
-1.55E+00	4.46E+01
-1.64E+00	3.64E+01
1.97E+00	5.32E+01
6.08E+00	6.40E+01
1.19E+01	8.09E+01
1.77E+01	9.81E+01
2.24E+01	1.07E+02
2.81E+01	1.22E+02
3.17E+01	1.30E+02
3.66E+01	1.37E+02
4.22E+01	1.43E+02
4.89E+01	1.53E+02
5.34E+01	1.57E+02
5.90E+01	1.62E+02
6.16E+01	1.63E+02
6.57E+01	1.66E+02
7.13E+01	1.70E+02
7.62E+01	1.71E+02
7.19E+01	1.43E+02
6.90E+01	1.23E+02
6.33E+01	9.25E+01
5.62E+01	6.03E+01
4.37E+01	1.86E+01
3.70E+01	5.79E+00
3.07E+01	-4.30E+00
2.36E+01	-1.23E+01
1.61E+01	-2.01E+01
1.07E+01	-2.53E+01
4.36E+00	-3.25E+01
-2.02E+00	-4.34E+01
-8.38E+00	-6.07E+01
-1.32E+01	-6.84E+01
-2.03E+01	-9.41E+01
-2.63E+01	-1.09E+02
-3.23E+01	-1.19E+02
-3.96E+01	-1.34E+02
-4.55E+01	-1.40E+02
-5.17E+01	-1.50E+02
-5.79E+01	-1.54E+02
-6.71E+01	-1.61E+02
-7.02E+01	-1.64E+02
-7.63E+01	-1.61E+02
-7.12E+01	-1.27E+02
-7.13E+01	-1.30E+02
-6.43E+01	-8.82E+01
